record_id,speaker,speaker_organization,document_symbol,document_symbol_searchable,date,year,month,day,body,sub_body,doc_number,doc_type,add_part,file_prefix,file_name_pdf
312467,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2709,SPV2709,1986-10-03,1986,10,3,S,,,PV.2709,,S_1986_PV.2709_,S_1986_PV.2709_speeches.pdf
312100,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2706,SPV2706,1986-09-19,1986,9,19,S,,,PV.2706,,S_1986_PV.2706_,S_1986_PV.2706_speeches.pdf
312127,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/S-14/PV.1,AS14PV1,1986-09-17,1986,9,17,A,S-14,,PV.1,,A_1986_S-14_PV.1_,A_1986_S-14_PV.1_speeches.pdf
312109,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2705,SPV2705,1986-09-05,1986,9,5,S,,,PV.2705,,S_1986_PV.2705_,S_1986_PV.2705_speeches.pdf
318426,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,E/1986/SR.21,E1986SR21,1986-07-02,1986,7,2,E,,1986,SR.21,,E_1986_1986_SR.21_,E_1986_1986_SR.21_speeches.pdf
311700,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/S-13/PV.8,AS13PV8,1986-06-01,1986,6,1,A,S-13,,PV.8,,A_1986_S-13_PV.8_,A_1986_S-13_PV.8_speeches.pdf
311611,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/S-13/PV.1,AS13PV1,1986-05-27,1986,5,27,A,S-13,,PV.1,,A_1986_S-13_PV.1_,A_1986_S-13_PV.1_speeches.pdf
311401,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/40/PV.127,A40PV127,1986-04-30,1986,4,30,A,,40,PV.127,,A_1986_40_PV.127_,A_1986_40_PV.127_speeches.pdf
311356,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/40/PV.124,A40PV124,1986-04-28,1986,4,28,A,,40,PV.124,,A_1986_40_PV.124_,A_1986_40_PV.124_speeches.pdf
310313,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/40/PV.122,A40PV122,1985-12-18,1985,12,18,A,,40,PV.122,,A_1985_40_PV.122_,A_1985_40_PV.122_speeches.pdf
308233,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/40/PV.117,A40PV117,1985-12-16,1985,12,16,A,,40,PV.117,,A_1985_40_PV.117_,A_1985_40_PV.117_speeches.pdf
309895,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/C.5/40/SR.63,AC540SR63,1985-12-14,1985,12,14,A,C.5,40,SR.63,,A_1985_C.5_40_SR.63_,A_1985_C.5_40_SR.63_speeches.pdf
305795,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/40/PV.75,A40PV75,1985-11-13,1985,11,13,A,,40,PV.75,,A_1985_40_PV.75_,A_1985_40_PV.75_speeches.pdf
308107,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/C.5/40/SR.29,AC540SR29,1985-11-07,1985,11,7,A,C.5,40,SR.29,,A_1985_C.5_40_SR.29_,A_1985_C.5_40_SR.29_speeches.pdf
305594,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/40/PV.66,A40PV66,1985-11-07,1985,11,7,A,,40,PV.66,,A_1985_40_PV.66_,A_1985_40_PV.66_speeches.pdf
305254,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/C.1/40/PV.21,AC140PV21,1985-10-31,1985,10,31,A,C.1,40,PV.21,,A_1985_C.1_40_PV.21_,A_1985_C.1_40_PV.21_speeches.pdf
304835,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/40/PV.49,A40PV49,1985-10-24,1985,10,24,A,,40,PV.49,,A_1985_40_PV.49_,A_1985_40_PV.49_speeches.pdf
304596,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/40/PV.36,A40PV36,1985-10-16,1985,10,16,A,,40,PV.36,,A_1985_40_PV.36_,A_1985_40_PV.36_speeches.pdf
305499,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/C.5/40/SR.11,AC540SR11,1985-10-10,1985,10,10,A,C.5,40,SR.11,,A_1985_C.5_40_SR.11_,A_1985_C.5_40_SR.11_speeches.pdf
304235,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2608,SPV2608,1985-09-26,1985,9,26,S,,,PV.2608,,S_1985_PV.2608_,S_1985_PV.2608_speeches.pdf
304001,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,E/1985/SR.28,E1985SR28,1985-07-03,1985,7,3,E,,1985,SR.28,,E_1985_1985_SR.28_,E_1985_1985_SR.28_speeches.pdf
288492,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,E/1985/SR.21,E1985SR21,1985-05-24,1985,5,24,E,,1985,SR.21,,E_1985_1985_SR.21_,E_1985_1985_SR.21_speeches.pdf
288364,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,E/1985/SR.8,E1985SR8,1985-05-08,1985,5,8,E,,1985,SR.8,,E_1985_1985_SR.8_,E_1985_1985_SR.8_speeches.pdf
301218,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/39/PV.96,A39PV96,1984-12-12,1984,12,12,A,,39,PV.96,,A_1984_39_PV.96_,A_1984_39_PV.96_speeches.pdf
301025,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/39/PV.83,A39PV83,1984-12-03,1984,12,3,A,,39,PV.83,,A_1984_39_PV.83_,A_1984_39_PV.83_speeches.pdf
300408,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/39/PV.44,A39PV44,1984-10-31,1984,10,31,A,,39,PV.44,,A_1984_39_PV.44_,A_1984_39_PV.44_speeches.pdf
298084,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/C.5/39/SR.17,AC539SR17,1984-10-26,1984,10,26,A,C.5,39,SR.17,,A_1984_C.5_39_SR.17_,A_1984_C.5_39_SR.17_speeches.pdf
295415,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/C.1/39/PV.12,AC139PV12,1984-10-24,1984,10,24,A,C.1,39,PV.12,,A_1984_C.1_39_PV.12_,A_1984_C.1_39_PV.12_speeches.pdf
298038,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/C.5/39/SR.13,AC539SR13,1984-10-18,1984,10,18,A,C.5,39,SR.13,,A_1984_C.5_39_SR.13_,A_1984_C.5_39_SR.13_speeches.pdf
302213,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,E/1984/SR.23,E1984SR23,1984-07-04,1984,7,4,E,,1984,SR.23,,E_1984_1984_SR.23_,E_1984_1984_SR.23_speeches.pdf
303653,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2519,SPV2519,1984-02-29,1984,2,29,S,,,PV.2519,,S_1984_PV.2519_,S_1984_PV.2519_speeches.pdf
301912,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,E/1984/SR.1,E1984SR1,1984-02-07,1984,2,7,E,,1984,SR.1,,E_1984_1984_SR.1_,E_1984_1984_SR.1_speeches.pdf
295212,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/38/PV.90,A38PV90,1983-12-09,1983,12,9,A,,38,PV.90,,A_1983_38_PV.90_,A_1983_38_PV.90_speeches.pdf
303503,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2497,SPV2497,1983-11-17,1983,11,17,S,,,PV.2497,,S_1983_PV.2497_,S_1983_PV.2497_speeches.pdf
288722,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/C.1/38/PV.11,AC138PV11,1983-10-24,1983,10,24,A,C.1,38,PV.11,,A_1983_C.1_38_PV.11_,A_1983_C.1_38_PV.11_speeches.pdf
292642,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/C.5/38/SR.7,AC538SR7,1983-10-07,1983,10,7,A,C.5,38,SR.7,,A_1983_C.5_38_SR.7_,A_1983_C.5_38_SR.7_speeches.pdf
301676,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,E/1983/SR.16,E1983SR16,1983-07-06,1983,7,6,E,,1983,SR.16,,E_1983_1983_SR.16_,E_1983_1983_SR.16_speeches.pdf
295135,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,A/38/PV.81,A38PV81,1983-02-01,1983,2,1,A,,38,PV.81,,A_1983_38_PV.81_,A_1983_38_PV.81_speeches.pdf
302795,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2411,SPV2411,1983-01-11,1983,1,11,S,,,PV.2411,,S_1983_PV.2411_,S_1983_PV.2411_speeches.pdf
801243,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2406,SPV2406,1982-12-14,1982,12,14,S,,,PV.2406,,S_1982_PV.2406_,S_1982_PV.2406_speeches.pdf
801242,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2399andCorr.1,SPV2399ANDCORR1,1982-10-04,1982,10,4,S,,,PV.2399,ANDCORR.1,S_1982_PV.2399_ANDCORR.1_,S_1982_PV.2399_ANDCORR.1_speeches.pdf
801247,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2396,SPV2396,1982-09-18,1982,9,18,S,,,PV.2396,,S_1982_PV.2396_,S_1982_PV.2396_speeches.pdf
838657,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,E/1982/SR.30,E1982SR30,1982-07-07,1982,7,7,E,,1982,SR.30,,E_1982_1982_SR.30_,E_1982_1982_SR.30_speeches.pdf
801246,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2376,SPV2376,1982-06-08,1982,6,8,S,,,PV.2376,,S_1982_PV.2376_,S_1982_PV.2376_speeches.pdf
801245,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2375,SPV2375,1982-06-06,1982,6,6,S,,,PV.2375,,S_1982_PV.2375_,S_1982_PV.2375_speeches.pdf
801244,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2374,SPV2374,1982-06-05,1982,6,5,S,,,PV.2374,,S_1982_PV.2374_,S_1982_PV.2374_speeches.pdf
801241,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2371,SPV2371,1982-06-02,1982,6,2,S,,,PV.2371,,S_1982_PV.2371_,S_1982_PV.2371_speeches.pdf
801240,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2368,SPV2368,1982-05-26,1982,5,26,S,,,PV.2368,,S_1982_PV.2368_,S_1982_PV.2368_speeches.pdf
801239,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2360,SPV2360,1982-05-21,1982,5,21,S,,,PV.2360,,S_1982_PV.2360_,S_1982_PV.2360_speeches.pdf
834389,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,E/1982/SR.1,E1982SR1,1982-02-02,1982,2,2,E,,1982,SR.1,,E_1982_1982_SR.1_,E_1982_1982_SR.1_speeches.pdf
801238,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2329,SPV2329,1982-01-20,1982,1,20,S,,,PV.2329,,S_1982_PV.2329_,S_1982_PV.2329_speeches.pdf
802444,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2321,SPV2321,1981-12-21,1981,12,21,S,,,PV.2321,,S_1981_PV.2321_,S_1981_PV.2321_speeches.pdf
802445,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2320,SPV2320,1981-12-18,1981,12,18,S,,,PV.2320,,S_1981_PV.2320_,S_1981_PV.2320_speeches.pdf
802441,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2313,SPV2313,1981-12-14,1981,12,14,S,,,PV.2313,,S_1981_PV.2313_,S_1981_PV.2313_speeches.pdf
802443,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2294,SPV2294,1981-07-30,1981,7,30,S,,,PV.2294,,S_1981_PV.2294_,S_1981_PV.2294_speeches.pdf
802447,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2293,SPV2293,1981-07-21,1981,7,21,S,,,PV.2293,,S_1981_PV.2293_,S_1981_PV.2293_speeches.pdf
802446,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2292,SPV2292,1981-07-17,1981,7,17,S,,,PV.2292,,S_1981_PV.2292_,S_1981_PV.2292_speeches.pdf
849997,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,E/1981/SR.20,E1981SR20,1981-07-01,1981,7,1,E,,1981,SR.20,,E_1981_1981_SR.20_,E_1981_1981_SR.20_speeches.pdf
802448,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2289,SPV2289,1981-06-19,1981,6,19,S,,,PV.2289,,S_1981_PV.2289_,S_1981_PV.2289_speeches.pdf
802440,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2279,SPV2279,1981-06-04,1981,6,4,S,,,PV.2279,,S_1981_PV.2279_,S_1981_PV.2279_speeches.pdf
801818,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2278,SPV2278,1981-05-22,1981,5,22,S,,,PV.2278,,S_1981_PV.2278_,S_1981_PV.2278_speeches.pdf
802442,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2263,SPV2263,1981-01-30,1981,1,30,S,,,PV.2263,,S_1981_PV.2263_,S_1981_PV.2263_speeches.pdf
807494,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2261,SPV2261,1980-12-19,1980,12,19,S,,,PV.2261,,S_1980_PV.2261_,S_1980_PV.2261_speeches.pdf
805917,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2259,SPV2259,1980-12-19,1980,12,19,S,,,PV.2259,,S_1980_PV.2259_,S_1980_PV.2259_speeches.pdf
807493,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2258,SPV2258,1980-12-17,1980,12,17,S,,,PV.2258,,S_1980_PV.2258_,S_1980_PV.2258_speeches.pdf
807489,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2257,SPV2257,1980-12-11,1980,12,11,S,,,PV.2257,,S_1980_PV.2257_,S_1980_PV.2257_speeches.pdf
805192,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2248,SPV2248,1980-09-28,1980,9,28,S,,,PV.2248,,S_1980_PV.2248_,S_1980_PV.2248_speeches.pdf
805193,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2247,SPV2247,1980-09-26,1980,9,26,S,,,PV.2247,,S_1980_PV.2247_,S_1980_PV.2247_speeches.pdf
857820,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,E/1980/SR.24,E1980SR24,1980-07-03,1980,7,3,E,,1980,SR.24,,E_1980_1980_SR.24_,E_1980_1980_SR.24_speeches.pdf
807492,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2232,SPV2232,1980-06-17,1980,6,17,S,,,PV.2232,,S_1980_PV.2232_,S_1980_PV.2232_speeches.pdf
807488,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2230,SPV2230,1980-06-13,1980,6,13,S,,,PV.2230,,S_1980_PV.2230_,S_1980_PV.2230_speeches.pdf
807491,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2213,SPV2213,1980-04-14,1980,4,14,S,,,PV.2213,,S_1980_PV.2213_,S_1980_PV.2213_speeches.pdf
807490,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2212,SPV2212,1980-04-13,1980,4,13,S,,,PV.2212,,S_1980_PV.2212_,S_1980_PV.2212_speeches.pdf
807487,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2191andAdd.1,SPV2191ANDADD1,1980-01-11,1980,1,11,S,,,PV.2191,ANDADD.1,S_1980_PV.2191_ANDADD.1_,S_1980_PV.2191_ANDADD.1_speeches.pdf
809566,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2182,SPV2182,1979-12-29,1979,12,29,S,,,PV.2182,,S_1979_PV.2182_,S_1979_PV.2182_speeches.pdf
809565,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2181,SPV2181,1979-12-21,1979,12,21,S,,,PV.2181,,S_1979_PV.2181_,S_1979_PV.2181_speeches.pdf
809564,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2180,SPV2180,1979-12-19,1979,12,19,S,,,PV.2180,,S_1979_PV.2180_,S_1979_PV.2180_speeches.pdf
809563,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2179,SPV2179ANDCORR1,1979-12-14,1979,12,14,S,,,PV.2179,,S_1979_PV.2179_,S_1979_PV.2179_speeches.pdf
809562,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2178,SPV2178,1979-12-04,1979,12,4,S,,,PV.2178,,S_1979_PV.2178_,S_1979_PV.2178_speeches.pdf
809561,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2172,SPV2172,1979-11-27,1979,11,27,S,,,PV.2172,,S_1979_PV.2172_,S_1979_PV.2172_speeches.pdf
4085900,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,A/34/PV.17,A34PV17,1979-10-02,1979,10,2,A,,34,PV.17,,A_1979_34_PV.17_,A_1979_34_PV.17_speeches.pdf
1316862,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,E/1979/SR.19,E1979SR19,1979-07-04,1979,7,4,E,,1979,SR.19,,E_1979_1979_SR.19_,E_1979_1979_SR.19_speeches.pdf
809560,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2150,SPV2150,1979-06-15,1979,6,15,S,,,PV.2150,,S_1979_PV.2150_,S_1979_PV.2150_speeches.pdf
809559,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2147,SPV2147,1979-06-12,1979,6,12,S,,,PV.2147,,S_1979_PV.2147_,S_1979_PV.2147_speeches.pdf
809558,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2146,SPV2146,1979-05-31,1979,5,31,S,,,PV.2146,,S_1979_PV.2146_,S_1979_PV.2146_speeches.pdf
809557,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2113,SPV2113,1979-01-19,1979,1,19,S,,,PV.2113,,S_1979_PV.2113_,S_1979_PV.2113_speeches.pdf
813101,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2106,SPV2106,1978-12-08,1978,12,8,S,,,PV.2106,,S_1978_PV.2106_,S_1978_PV.2106_speeches.pdf
814141,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2087,SPV2087,1978-09-29,1978,9,29,S,,,PV.2087,,S_1978_PV.2087_,S_1978_PV.2087_speeches.pdf
813100,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2085,SPV2085,1978-09-18,1978,9,18,S,,,PV.2085,,S_1978_PV.2085_,S_1978_PV.2085_speeches.pdf
812702,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2082,SPV2082,1978-07-27,1978,7,27,S,,,PV.2082,,S_1978_PV.2082_,S_1978_PV.2082_speeches.pdf
1304936,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,E/1978/SR.17,E1978SR17,1978-07-05,1978,7,5,E,,1978,SR.17,,E_1978_1978_SR.17_,E_1978_1978_SR.17_speeches.pdf
813099,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2079,SPV2079,1978-05-31,1978,5,31,S,,,PV.2079,,S_1978_PV.2079_,S_1978_PV.2079_speeches.pdf
812992,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2076,SPV2076,1978-05-03,1978,5,3,S,,,PV.2076,,S_1978_PV.2076_,S_1978_PV.2076_speeches.pdf
812991,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2075,SPV2075,1978-03-19,1978,3,19,S,,,PV.2075,,S_1978_PV.2075_,S_1978_PV.2075_speeches.pdf
812990,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2074,SPV2074,1978-03-19,1978,3,19,S,,,PV.2074,,S_1978_PV.2074_,S_1978_PV.2074_speeches.pdf
815759,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2055,SPV2055,1977-12-16,1977,12,16,S,,,PV.2055,,S_1977_PV.2055_,S_1977_PV.2055_speeches.pdf
816415,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2051,SPV2051ANDCORR1,1977-11-30,1977,11,30,S,,,PV.2051,,S_1977_PV.2051_,S_1977_PV.2051_speeches.pdf
815639,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2046,SPV2046,1977-11-04,1977,11,4,S,,,PV.2046,,S_1977_PV.2046_,S_1977_PV.2046_speeches.pdf
816414,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2035,SPV2035,1977-10-21,1977,10,21,S,,,PV.2035,,S_1977_PV.2035_,S_1977_PV.2035_speeches.pdf
816144,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2034,SPV2034,1977-09-29,1977,9,29,S,,,PV.2034,,S_1977_PV.2034_,S_1977_PV.2034_speeches.pdf
815758,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2028,SPV2028,1977-09-01,1977,9,1,S,,,PV.2028,,S_1977_PV.2028_,S_1977_PV.2028_speeches.pdf
1325332,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,E/SR.2061,ESR2061,1977-07-06,1977,7,6,E,,,SR.2061,,E_1977_SR.2061_,E_1977_SR.2061_speeches.pdf
815757,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2012,SPV2012,1977-06-15,1977,6,15,S,,,PV.2012,,S_1977_PV.2012_,S_1977_PV.2012_speeches.pdf
816413,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2010,SPV2010,1977-05-26,1977,5,26,S,,,PV.2010,,S_1977_PV.2010_,S_1977_PV.2010_speeches.pdf
816463,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2007,SPV2007,1977-05-24,1977,5,24,S,,,PV.2007,,S_1977_PV.2007_,S_1977_PV.2007_speeches.pdf
816346,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2006,SPV2006,1977-05-24,1977,5,24,S,,,PV.2006,,S_1977_PV.2006_,S_1977_PV.2006_speeches.pdf
816412,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1993,SPV1993,1977-03-25,1977,3,25,S,,,PV.1993,,S_1977_PV.1993_,S_1977_PV.1993_speeches.pdf
816345,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1985,SPV1985,1977-01-14,1977,1,14,S,,,PV.1985,,S_1977_PV.1985_,S_1977_PV.1985_speeches.pdf
1306522,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,E/SR.2039,ESR2039,1977-01-11,1977,1,11,E,,,SR.2039,,E_1977_SR.2039_,E_1977_SR.2039_speeches.pdf
819014,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1980,SPV1980,1976-12-15,1976,12,15,S,,,PV.1980,,S_1976_PV.1980_,S_1976_PV.1980_speeches.pdf
819013,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1979,SPV1979,1976-12-14,1976,12,14,S,,,PV.1979,,S_1976_PV.1979_,S_1976_PV.1979_speeches.pdf
818702,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1964,SPV1964,1976-10-22,1976,10,22,S,,,PV.1964,,S_1976_PV.1964_,S_1976_PV.1964_speeches.pdf
819010,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1955,SPV1955,1976-09-10,1976,9,10,S,,,PV.1955,,S_1976_PV.1955_,S_1976_PV.1955_speeches.pdf
818705,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1939,SPV1939,1976-07-09,1976,7,9,S,,,PV.1939,,S_1976_PV.1939_,S_1976_PV.1939_speeches.pdf
1469125,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,E/SR.2006,ESR2006,1976-06-30,1976,6,30,E,,,SR.2006,,E_1976_SR.2006_,E_1976_SR.2006_speeches.pdf
819012,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1927,SPV1927,1976-06-15,1976,6,15,S,,,PV.1927,,S_1976_PV.1927_,S_1976_PV.1927_speeches.pdf
818703,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1923,SPV1923,1976-05-28,1976,5,28,S,,,PV.1923,,S_1976_PV.1923_,S_1976_PV.1923_speeches.pdf
819015,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1892,SPV1892,1976-03-17,1976,3,17,S,,,PV.1892,,S_1976_PV.1892_,S_1976_PV.1892_speeches.pdf
818704,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1879,SPV1879,1976-01-26,1976,1,26,S,,,PV.1879,,S_1976_PV.1879_,S_1976_PV.1879_speeches.pdf
819011,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1870,SPV1870,1976-01-12,1976,1,12,S,,,PV.1870,,S_1976_PV.1870_,S_1976_PV.1870_speeches.pdf
823134,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1863,SPV1863,1975-12-13,1975,12,13,S,,,PV.1863,,S_1975_PV.1863_,S_1975_PV.1863_speeches.pdf
823593,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1856,SPV1856,1975-11-30,1975,11,30,S,,,PV.1856,,S_1975_PV.1856_,S_1975_PV.1856_speeches.pdf
822313,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1854,SPV1854,1975-11-06,1975,11,6,S,,,PV.1854,,S_1975_PV.1854_,S_1975_PV.1854_speeches.pdf
822312,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1852,SPV1852,1975-11-02,1975,11,2,S,,,PV.1852,,S_1975_PV.1852_,S_1975_PV.1852_speeches.pdf
823592,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1851,SPV1851,1975-10-23,1975,10,23,S,,,PV.1851,,S_1975_PV.1851_,S_1975_PV.1851_speeches.pdf
823591,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1833,SPV1833,1975-07-24,1975,7,24,S,,,PV.1833,,S_1975_PV.1833_,S_1975_PV.1833_speeches.pdf
1481573,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,E/SR.1953,ESR1953,1975-07-02,1975,7,2,E,,,SR.1953,,E_1975_SR.1953_,E_1975_SR.1953_speeches.pdf
823133,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1830,SPV1830,1975-06-13,1975,6,13,S,,,PV.1830,,S_1975_PV.1830_,S_1975_PV.1830_speeches.pdf
823132,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1814,SPV1814,1975-02-21,1975,2,21,S,,,PV.1814,,S_1975_PV.1814_,S_1975_PV.1814_speeches.pdf
